average,boston-seaport,singapore-onenorth,singapore-queenstown,singapore-hollandvillage
1.0,1.0,1.0,1.0,1.0
1.1455882352941176,1.1455882352941176,1.0,1.0,1.0
1.3110294117647059,1.3110294117647059,1.0,1.0,1.0
1.0661764705882353,1.0661764705882353,1.0,1.0,1.0
1.0198529411764705,1.0,1.0368852459016393,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.125735294117647,1.0,1.2336065573770492,1.0,1.0
1.0661764705882353,1.0,1.1229508196721312,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.0595588235294118,1.0,1.0,1.0,1.117732558139535
1.0661764705882353,1.0,1.0,1.0,1.130813953488372
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.423529411764706,1.2183823529411764,1.3811475409836065,1.0,1.0
1.4433823529411764,1.3838235294117647,1.110655737704918,1.0,1.0
1.099264705882353,1.099264705882353,1.0,1.0,1.0
1.324264705882353,1.0,1.0,2.3363636363636364,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2051470588235293,1.2051470588235293,1.0,1.0,1.0
1.026470588235294,1.026470588235294,1.0,1.0,1.0
1.4897058823529412,1.4897058823529412,1.0,1.0,1.0
1.0463235294117648,1.0463235294117648,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1191176470588236,1.0,1.0,1.0,1.2354651162790697
1.1323529411764706,1.0,1.0,1.0,1.2616279069767442
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0330882352941178,1.0,1.0614754098360655,1.0,1.0
1.0066176470588235,1.0066176470588235,1.0,1.0,1.0
1.6816176470588236,1.6816176470588236,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2845588235294119,1.2845588235294119,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0066176470588235,1.0,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.026470588235294,1.0,1.0491803278688525,1.0,1.0
1.0198529411764705,1.0,1.0368852459016393,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.2183823529411764,1.0,1.4057377049180328,1.0,1.0
1.522794117647059,1.0,1.971311475409836,1.0,1.0
1.7279411764705883,1.4830882352941175,1.4549180327868854,1.0,1.0
4.103676470588235,1.0066176470588235,6.754098360655738,1.0,1.0
3.4419117647058823,1.0,5.536885245901638,1.0,1.0
1.2580882352941176,1.0,1.4795081967213115,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1588235294117646,1.1588235294117646,1.0,1.0,1.0
1.9198529411764707,1.9198529411764707,1.0,1.0,1.0
1.5161764705882352,1.0463235294117648,1.8729508196721312,1.0,1.0
1.1455882352941176,1.0,1.2704918032786885,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0794117647058823,1.0,1.1475409836065573,1.0,1.0
1.0860294117647058,1.0,1.1598360655737705,1.0,1.0
1.0397058823529413,1.0,1.0737704918032787,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1455882352941176,1.0,1.0,1.0,1.2877906976744187
1.0198529411764705,1.0,1.0,1.0,1.0392441860465116
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0330882352941178,1.0330882352941178,1.0,1.0,1.0
1.3044117647058824,1.3044117647058824,1.0,1.0,1.0
1.1720588235294118,1.1720588235294118,1.0,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.0595588235294118,1.0397058823529413,1.0368852459016393,1.0,1.0
1.2779411764705881,1.0,1.0,2.1454545454545455,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1455882352941176,1.1455882352941176,1.0,1.0,1.0
1.1455882352941176,1.1455882352941176,1.0,1.0,1.0
1.2779411764705881,1.2779411764705881,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.013235294117647,1.0,1.0,1.0545454545454545,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0595588235294118,1.0,1.0,1.0,1.117732558139535
1.099264705882353,1.0,1.0,1.0,1.1962209302325582
1.0595588235294118,1.0,1.0,1.0,1.117732558139535
1.0661764705882353,1.0,1.0,1.0,1.130813953488372
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.138970588235294,1.1191176470588236,1.0368852459016393,1.0,1.0
1.152205882352941,1.152205882352941,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1985294117647058,1.1985294117647058,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0330882352941178,1.0330882352941178,1.0,1.0,1.0
1.0860294117647058,1.0860294117647058,1.0,1.0,1.0
1.138970588235294,1.138970588235294,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.0198529411764705,1.0,1.0368852459016393,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0860294117647058,1.0,1.1598360655737705,1.0,1.0
1.1455882352941176,1.0,1.2704918032786885,1.0,1.0
1.0926470588235295,1.0,1.1721311475409837,1.0,1.0
1.3705882352941177,1.0,1.6885245901639343,1.0,1.0
1.2911764705882354,1.0,1.540983606557377,1.0,1.0
1.1919117647058823,1.0,1.3565573770491803,1.0,1.0
1.6088235294117648,1.3308823529411764,1.5163934426229508,1.0,1.0
1.0397058823529413,1.0,1.0737704918032787,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.6154411764705883,1.0,2.1434426229508197,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1588235294117646,1.1588235294117646,1.0,1.0,1.0
1.5095588235294117,1.4764705882352942,1.0614754098360655,1.0,1.0
1.0860294117647058,1.0860294117647058,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1191176470588236,1.0,1.221311475409836,1.0,1.0
1.0529411764705883,1.0,1.098360655737705,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0330882352941178,1.0,1.0614754098360655,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1720588235294118,1.0,1.319672131147541,1.0,1.0
1.1919117647058823,1.0,1.3565573770491803,1.0,1.0
1.2580882352941176,1.0,1.4795081967213115,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.238235294117647,1.0,1.0,1.0,1.4709302325581395
1.099264705882353,1.0,1.0,1.0,1.1962209302325582
1.0,1.0,1.0,1.0,1.0
1.138970588235294,1.0,1.0,1.0,1.2747093023255813
1.238235294117647,1.238235294117647,1.0,1.0,1.0
1.238235294117647,1.238235294117647,1.0,1.0,1.0
1.2316176470588236,1.2316176470588236,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.0727941176470588,1.0,1.1352459016393444,1.0,1.0
1.2713235294117646,1.0066176470588235,1.0245901639344261,2.036363636363636,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2514705882352941,1.2514705882352941,1.0,1.0,1.0
1.6948529411764706,1.6948529411764706,1.0,1.0,1.0
1.013235294117647,1.013235294117647,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1323529411764706,1.0,1.0,1.5454545454545454,1.0
1.0926470588235295,1.0,1.0,1.3818181818181818,1.0
1.0330882352941178,1.0,1.0,1.1363636363636362,1.0
1.013235294117647,1.0,1.0,1.0545454545454545,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0,1.0,1.0,1.0130813953488371
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0463235294117648,1.0,1.0,1.0,1.0915697674418605
1.0661764705882353,1.0,1.0,1.0,1.130813953488372
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0397058823529413,1.0,1.0737704918032787,1.0,1.0
1.1985294117647058,1.0595588235294118,1.2581967213114753,1.0,1.0
1.2713235294117646,1.2647058823529411,1.0122950819672132,1.0,1.0
1.0860294117647058,1.0860294117647058,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1323529411764706,1.1323529411764706,1.0,1.0,1.0
1.45,1.45,1.0,1.0,1.0
1.1125,1.1125,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3705882352941177,1.0,1.6885245901639343,1.0,1.0
1.1058823529411765,1.0,1.1967213114754098,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0727941176470588,1.0727941176470588,1.0,1.0,1.0
1.3904411764705882,1.3904411764705882,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.9,1.0,2.6721311475409837,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0926470588235295,1.0,1.1721311475409837,1.0,1.0
1.2051470588235293,1.1720588235294118,1.0614754098360655,1.0,1.0
1.6088235294117648,1.6088235294117648,1.0,1.0,1.0
1.2183823529411764,1.2183823529411764,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0595588235294118,1.0,1.110655737704918,1.0,1.0
1.1455882352941176,1.0,1.2704918032786885,1.0,1.0
1.125735294117647,1.0,1.2336065573770492,1.0,1.0
1.125735294117647,1.0,1.2336065573770492,1.0,1.0
1.0661764705882353,1.0,1.1229508196721312,1.0,1.0
1.0529411764705883,1.0,1.098360655737705,1.0,1.0
1.0794117647058823,1.0,1.1475409836065573,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0794117647058823,1.0,1.0,1.0,1.1569767441860466
2.588235294117647,1.0,1.0,1.0,4.1395348837209305
1.8073529411764706,1.138970588235294,1.0,1.0,2.321220930232558
1.6816176470588236,1.5426470588235293,1.0,1.0,1.2747093023255813
1.2779411764705881,1.2779411764705881,1.0,1.0,1.0
1.0330882352941178,1.0330882352941178,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3705882352941177,1.0,1.1229508196721312,2.254545454545455,1.0
1.0066176470588235,1.0,1.0,1.0272727272727273,1.0
1.0330882352941178,1.0,1.0614754098360655,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1985294117647058,1.0,1.3688524590163933,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2051470588235293,1.2051470588235293,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0595588235294118,1.0,1.0,1.2454545454545454,1.0
1.238235294117647,1.0,1.0,1.981818181818182,1.0
1.0926470588235295,1.0,1.0,1.3818181818181818,1.0
1.1125,1.0,1.0,1.4636363636363636,1.0
1.013235294117647,1.0,1.0,1.0545454545454545,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0463235294117648,1.0,1.0,1.0,1.0915697674418605
1.0926470588235295,1.0,1.0,1.0,1.183139534883721
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2051470588235293,1.1588235294117646,1.0860655737704918,1.0,1.0
1.5161764705882352,1.4897058823529412,1.0491803278688525,1.0,1.0
1.0926470588235295,1.0926470588235295,1.0,1.0,1.0
1.0595588235294118,1.0595588235294118,1.0,1.0,1.0
1.1654411764705883,1.1654411764705883,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.7477941176470588,1.7477941176470588,1.0,1.0,1.0
1.774264705882353,1.774264705882353,1.0,1.0,1.0
1.4301470588235294,1.4301470588235294,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3441176470588236,1.0,1.639344262295082,1.0,1.0
1.2448529411764706,1.0,1.4549180327868854,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.125735294117647,1.125735294117647,1.0,1.0,1.0
2.416176470588235,2.416176470588235,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.5955882352941178,1.0,2.1065573770491803,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.026470588235294,1.0,1.0491803278688525,1.0,1.0
1.1058823529411765,1.1058823529411765,1.0,1.0,1.0
2.2308823529411765,2.2308823529411765,1.0,1.0,1.0
2.290441176470588,2.290441176470588,1.0,1.0,1.0
1.238235294117647,1.238235294117647,1.0,1.0,1.0
1.3970588235294117,1.3970588235294117,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0463235294117648,1.0,1.0860655737704918,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0529411764705883,1.0,1.098360655737705,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0661764705882353,1.0,1.1229508196721312,1.0,1.0
1.0330882352941178,1.0,1.0614754098360655,1.0,1.0
1.0860294117647058,1.0860294117647058,1.0,1.0,1.0
1.774264705882353,1.4301470588235294,1.0,1.0,1.6802325581395348
2.4955882352941177,1.6088235294117648,1.0,1.0,2.7529069767441863
1.013235294117647,1.0,1.0,1.0,1.0261627906976745
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0727941176470588,1.0,1.0860655737704918,1.1090909090909091,1.0
1.3044117647058824,1.0,1.0491803278688525,2.1454545454545455,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0397058823529413,1.0397058823529413,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.138970588235294,1.0,1.0,1.5727272727272728,1.0
1.549264705882353,1.0,1.0,3.2636363636363637,1.0
1.152205882352941,1.0,1.0,1.6272727272727274,1.0
1.026470588235294,1.0,1.0,1.0545454545454545,1.0261627906976745
1.0794117647058823,1.0,1.0,1.3272727272727272,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1852941176470588,1.0,1.0,1.0,1.3662790697674418
1.138970588235294,1.0,1.0,1.0,1.2747093023255813
1.1058823529411765,1.0,1.0,1.0,1.2093023255813953
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.026470588235294,1.026470588235294,1.0,1.0,1.0
1.152205882352941,1.152205882352941,1.0,1.0,1.0
1.45,1.45,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.9397058823529412,1.8933823529411764,1.0860655737704918,1.0,1.0
2.2375,2.038970588235294,1.3688524590163933,1.0,1.0
1.0463235294117648,1.0463235294117648,1.0,1.0,1.0
1.5691176470588235,1.5691176470588235,1.0,1.0,1.0
2.7470588235294118,2.7470588235294118,1.0,1.0,1.0
2.502205882352941,2.502205882352941,1.0,1.0,1.0
2.1713235294117648,2.1713235294117648,1.0,1.0,1.0
2.0588235294117645,2.0588235294117645,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.4830882352941175,1.0,1.8975409836065573,1.0,1.0
1.1654411764705883,1.0,1.3073770491803278,1.0,1.0
1.0198529411764705,1.0,1.0368852459016393,1.0,1.0
1.2117647058823529,1.2117647058823529,1.0,1.0,1.0
2.4889705882352944,2.4889705882352944,1.0,1.0,1.0
2.0257352941176467,2.0257352941176467,1.0,1.0,1.0
1.45,1.45,1.0,1.0,1.0
1.1323529411764706,1.026470588235294,1.1967213114754098,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0066176470588235,1.0,1.0,1.0
1.3904411764705882,1.3772058823529412,1.0245901639344261,1.0,1.0
2.389705882352941,2.376470588235294,1.0245901639344261,1.0,1.0
1.5691176470588235,1.4963235294117647,1.1352459016393444,1.0,1.0
1.2911764705882354,1.2911764705882354,1.0,1.0,1.0
1.0066176470588235,1.0066176470588235,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.5029411764705882,1.2580882352941176,1.4549180327868854,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0397058823529413,1.0066176470588235,1.0614754098360655,1.0,1.0
1.3375,1.3176470588235294,1.0368852459016393,1.0,1.0
1.4036764705882354,1.3904411764705882,1.0245901639344261,1.0,1.0
1.4301470588235294,1.4036764705882354,1.0,1.0,1.052325581395349
1.6220588235294118,1.0,1.0,1.0,2.229651162790698
1.1985294117647058,1.0,1.0,1.0,1.3924418604651163
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2051470588235293,1.0,1.1352459016393444,1.5454545454545454,1.0
1.324264705882353,1.0595588235294118,1.0,2.090909090909091,1.0
1.0661764705882353,1.0661764705882353,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2647058823529411,1.0,1.0,2.090909090909091,1.0
1.1720588235294118,1.0,1.0,1.709090909090909,1.0
1.0066176470588235,1.0,1.0,1.0272727272727273,1.0
1.026470588235294,1.0,1.0,1.0,1.052325581395349
1.0066176470588235,1.0,1.0,1.0,1.0130813953488371
1.2316176470588236,1.0,1.0,1.0,1.4578488372093024
1.1125,1.0,1.0,1.0,1.2223837209302326
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.026470588235294,1.0,1.0,1.0,1.052325581395349
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1985294117647058,1.0,1.0,1.0,1.3924418604651163
1.0727941176470588,1.0,1.0,1.0,1.1438953488372092
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1455882352941176,1.1455882352941176,1.0,1.0,1.0
1.0926470588235295,1.0926470588235295,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
